Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]","GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]","Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],"Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]",Poverty gap at $2.15 a day (2017 PPP) (%) [SI.POV.GAPS],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],Access to electricity (% of population) [EG.ELC.ACCS.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],CPIA gender equality rating (1=low to 6=high) [IQ.CPA.GNDR.XQ],Prevalence of undernourishment (% of population) [SN.ITK.DEFC.ZS],"Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]"
1977,YR1977,Latin America & Caribbean,LCN,337531513,..,..,8.9199815117486,33.5590409328676,4.47728649464231,62.5467308320956,..,..,79.4894790649414,..,..,..,..,..,..,..
1977,YR1977,Middle East & North Africa,MEA,169960807,..,..,12.6314300497055,42.0127829597208,6.33088311956306,56.4106530221852,..,..,45.558521270752,..,..,..,..,..,..,..
1977,YR1977,North America,NAC,244018243,..,..,8.45371763987334,15.1387168479039,1.78916785004738,73.349134015993,..,..,..,..,..,..,..,..,..,..
1977,YR1977,South Asia,SAS,844199483,..,..,14.7058744579129,38.4061072846168,5.31975517147445,52.1965213082996,..,..,36.6957015991211,..,..,..,..,..,..,..
1977,YR1977,Sub-Saharan Africa,SSF,356243762,..,..,18.4068401306126,47.1767131525015,6.8203972928531,47.4478032114815,..,..,..,..,..,..,..,..,..,..
1977,YR1977,World,WLD,4215826364,..,..,10.7877062767657,27.8928563307888,3.84639653885135,61.120866652657,..,..,65.8783264160156,..,..,..,..,..,..,..
1978,YR1978,East Asia & Pacific,EAS,1510060320,..,..,7.12752749310195,21.6689346688459,3.08330073630403,63.6444222379924,..,..,66.9680633544922,..,..,..,..,..,..,..
1978,YR1978,Europe & Central Asia,ECS,782220413,..,..,10.3824721571051,16.8423248640978,2.21649312075196,70.0252913219293,..,..,..,..,..,..,..,..,..,..
1978,YR1978,Latin America & Caribbean,LCN,345450768,..,..,8.77249560262885,33.1800439064456,4.38225305263599,62.9148417276927,..,..,79.9269866943359,..,..,..,..,..,..,..
1978,YR1978,Middle East & North Africa,MEA,174922290,..,..,12.2407247988578,41.8684368668796,6.31123057002314,56.976034194739,..,..,46.2168388366699,..,..,..,..,..,..,..
1978,YR1978,North America,NAC,246601803,..,..,8.54393526595586,15.0190000257216,1.76074921775751,73.4700371388448,..,..,..,..,..,..,..,..,..,..
1978,YR1978,South Asia,SAS,863852185,..,..,14.3838631944631,37.9928647512722,5.22122093240788,52.7103029740916,..,..,37.343921661377,..,..,..,..,..,..,..
1978,YR1978,Sub-Saharan Africa,SSF,366688083,..,..,18.1756095588086,47.1326492313659,6.82084916378241,47.7485869601624,..,..,..,..,..,..,..,..,..,..
1978,YR1978,World,WLD,4289795862,..,..,10.5491095737709,27.6212786571513,3.77830145094814,61.481454943101,..,..,66.5010375976562,..,..,..,..,..,..,..
1979,YR1979,East Asia & Pacific,EAS,1533514709,..,..,7.02423962519068,21.3922772364714,3.08659206269403,64.2303195904442,..,..,68.1839294433594,..,..,..,..,..,..,..
1979,YR1979,Europe & Central Asia,ECS,787502492,..,..,10.3292255784552,16.6696966587846,2.19285570582171,70.1393120878029,..,..,..,..,..,..,..,..,..,..
1979,YR1979,Latin America & Caribbean,LCN,353452209,..,..,8.63908808135245,32.7141216722619,4.27478605036726,63.2614466817255,..,..,80.3227233886719,..,..,..,..,..,..,..
1979,YR1979,Middle East & North Africa,MEA,180155296,..,..,11.5379017510038,41.9160582240558,6.3210344791304,58.1652936801502,..,..,46.8881683349609,..,..,..,..,..,..,..
1979,YR1979,North America,NAC,249310344,..,..,8.35397903907268,15.5803478318573,1.80255988558028,73.9078093467079,..,..,..,..,..,..,..,..,..,..
1979,YR1979,South Asia,SAS,884031584,..,..,14.1020679710885,37.8921404560937,5.15040954864539,53.2127303928623,..,..,37.9800491333008,..,..,..,..,..,..,..
1979,YR1979,Sub-Saharan Africa,SSF,377775643,..,..,17.8425863951134,47.0676150792363,6.80506116559646,48.2100289145998,..,..,..,..,..,..,..,..,..,..
1979,YR1979,World,WLD,4365742277,..,..,10.3827299829299,27.5351681838853,3.76097268694449,61.9027523003643,..,..,67.1550064086914,..,..,..,..,..,..,..
1980,YR1980,East Asia & Pacific,EAS,1556403010,..,..,7.08623969212892,21.5485812452873,3.05668894116471,64.7169659570828,..,..,68.7624588012695,..,..,..,..,..,..,..
1980,YR1980,Europe & Central Asia,ECS,792890531,..,..,10.463122632755,16.5955866983446,2.16729632543442,70.2710238128692,..,..,..,..,..,..,..,..,..,..
1980,YR1980,Latin America & Caribbean,LCN,361451180,..,..,8.47859108244856,32.2266356247341,4.16776689047291,63.6861631788072,..,..,80.6362915039062,..,..,..,..,..,..,..
1980,YR1980,Middle East & North Africa,MEA,186021685,..,..,11.1820480177136,41.6103157426297,6.25888176677176,58.5710060860009,..,..,47.6552886962891,..,..,..,..,..,..,..
1980,YR1980,North America,NAC,251795337,..,..,8.63415642482688,15.8511011456896,1.82945848231624,73.7550313174667,..,..,..,..,..,..,..,..,..,..
1980,YR1980,South Asia,SAS,904993069,..,..,13.8047324322039,37.8322981510834,5.11213308896674,53.7582889003551,..,..,38.5959014892578,..,..,..,..,..,..,..
1980,YR1980,Sub-Saharan Africa,SSF,388793467,..,..,17.5983085943931,46.9205441528265,6.78270055150723,48.5724557550331,..,..,..,..,..,..,..,..,..,..
1980,YR1980,World,WLD,4442348279,..,..,10.3502506273119,27.5886433426332,3.73471340112249,62.2335555232378,..,..,67.583381652832,..,..,..,..,..,..,..
1981,YR1981,East Asia & Pacific,EAS,1580048609,..,..,7.02689059056538,23.1207400469215,3.0569976143769,65.199343856042,..,..,70.3761291503906,41.6,..,..,..,..,..,..
1981,YR1981,Europe & Central Asia,ECS,798088129,..,..,10.3193977273037,16.3820781004528,2.13208868604918,70.5591958921683,..,..,..,..,..,..,..,..,..,..
1981,YR1981,Latin America & Caribbean,LCN,369321289,..,..,8.26921857279483,31.7987861487297,4.06845612774299,64.1735062002418,..,..,81.0647583007812,6.1,..,..,..,..,..,..
1981,YR1981,Middle East & North Africa,MEA,192641039,..,..,11.0301301754815,41.1405265259808,6.17944909600719,58.5153262960788,..,..,48.4222602844238,..,..,..,..,..,..,..
1981,YR1981,North America,NAC,254340965,..,..,8.44382987158373,15.7511968348699,1.80067232126173,74.1548971344144,..,..,..,..,..,..,..,..,..,..
1981,YR1981,South Asia,SAS,926216545,..,..,13.4934253316291,37.689114914462,5.04068757741857,54.3173899511318,..,..,38.6315689086914,19.3,..,..,..,..,..,..
1981,YR1981,Sub-Saharan Africa,SSF,400260774,..,..,17.3503166694996,46.7552339813868,6.7564774921564,48.9378194604499,..,..,..,..,..,..,..,..,..,..
1981,YR1981,World,WLD,4520917350,..,..,10.1987929028338,28.0709055184864,3.70806832634147,62.6112833289265,..,..,68.2919082641602,19.2,..,..,..,..,..,..
1982,YR1982,East Asia & Pacific,EAS,1605925794,..,..,7.12520096465938,23.8680215629055,3.14437083390875,65.667007759281,..,..,70.9697113037109,38.9,..,..,..,..,..,..
1982,YR1982,Europe & Central Asia,ECS,802876253,..,..,10.2045291979002,16.3964777341816,2.14163421132546,70.865354462709,..,..,..,..,..,..,..,..,..,..
1982,YR1982,Latin America & Caribbean,LCN,377189872,..,..,8.13818503677785,31.3605464360034,3.97414938098399,64.5057573467189,..,..,81.446418762207,6.4,..,..,..,..,..,..
1982,YR1982,Middle East & North Africa,MEA,199419033,..,..,10.6952715332142,40.8974172010903,6.1102664773588,59.0014181757988,..,..,49.2459602355957,..,..,..,..,..,..,..
1982,YR1982,North America,NAC,256836391,..,..,8.36305946801924,15.8217482674396,1.81360366300271,74.4942475523426,..,..,..,..,..,..,..,..,..,..
1982,YR1982,South Asia,SAS,948043890,..,..,13.1983665909044,37.3254294276671,4.96170637224056,54.8295859552884,..,..,39.8255500793457,19,..,..,..,..,..,..
1982,YR1982,Sub-Saharan Africa,SSF,412410102,..,..,17.1372068097595,46.6011839930512,6.72577863834525,49.176041684887,..,..,..,..,..,..,..,..,..,..
1982,YR1982,World,WLD,4602701335,..,..,10.1172030552545,28.276819030966,3.72304547930651,62.9722143411253,..,..,68.8494873046875,18.4,..,..,..,..,..,..
1983,YR1983,East Asia & Pacific,EAS,1631735726,..,..,7.29514881377916,22.3662222698104,2.84976489442582,66.0453745784663,..,..,72.248649597168,35.4,..,..,..,..,..,..
1983,YR1983,Europe & Central Asia,ECS,807523838,..,..,10.3888458509264,16.497667038173,2.13278638196846,70.908507031313,..,..,..,..,..,..,..,..,..,..
1983,YR1983,Latin America & Caribbean,LCN,385189898,..,..,7.88939768863191,30.8566172972993,3.87428542244939,65.0534187467832,..,..,81.8425598144531,7.7,..,..,..,..,..,..
1983,YR1983,Middle East & North Africa,MEA,205927091,..,..,9.86260686021151,40.3999467362553,6.0258578173014,60.4897105811602,..,..,50.0341796875,..,..,..,..,..,..,..
1983,YR1983,North America,NAC,259214381,..,..,8.443391865311,15.5412719494916,1.78703656695564,74.6196276006958,..,..,..,..,..,..,..,..,..,..
1983,YR1983,South Asia,SAS,970938323,..,..,12.8679494611657,36.9498341970935,4.89398866383301,55.3727790356278,..,..,40.4792213439941,18.1,..,..,..,..,..,..
1983,YR1983,Sub-Saharan Africa,SSF,424346370,..,..,17.8676401634354,46.5294917163118,6.69493961726939,48.3321481923935,..,..,..,..,..,..,..,..,..,..
1983,YR1983,World,WLD,4684875627,..,..,10.1663166262167,27.6793482014376,3.59433791505987,63.2156405807288,..,..,69.5503997802734,17.4,..,..,..,..,..,..
1984,YR1984,East Asia & Pacific,EAS,1656258164,..,..,7.18567223277664,21.9571435881623,2.8405490617242,66.4375473232112,..,..,73.2317276000977,30.8,..,..,..,..,..,..
1984,YR1984,Europe & Central Asia,ECS,812373901,..,..,10.4052423515833,16.3537446525062,2.11269877110634,71.0308410596113,..,..,..,..,..,..,..,..,..,..
1984,YR1984,Latin America & Caribbean,LCN,393227113,..,..,7.71897758270027,30.3367451810102,3.77929923719669,65.4641838990577,..,..,82.2144012451172,7.4,..,..,..,..,..,..
1984,YR1984,Middle East & North Africa,MEA,212683895,..,..,9.1928228616793,39.7061872652229,5.91760248232362,61.7276154120935,..,..,50.9099388122559,..,..,..,..,..,..,..
1984,YR1984,North America,NAC,261488476,..,..,8.53317709611035,15.5411352900309,1.79077266533159,74.7365958760914,..,..,..,..,..,..,..,..,..,..
1984,YR1984,South Asia,SAS,994345688,..,..,12.6072432548579,36.6771669632584,4.83776990678383,55.841522762278,..,..,41.1337013244629,17.1,..,..,..,..,..,..
1984,YR1984,Sub-Saharan Africa,SSF,436263644,..,..,17.7899387410884,46.3657691201539,6.65113370072786,48.3618077451539,..,..,..,..,..,..,..,..,..,..
1984,YR1984,World,WLD,4766640881,..,..,10.0434216796736,27.4383726324775,3.56834444590803,63.5201241318731,..,..,70.2085189819336,15.9,..,..,..,..,..,..
1985,YR1985,East Asia & Pacific,EAS,1681267266,..,..,7.1105411147552,22.3776348227825,2.81193133985238,66.8039214873218,..,..,74.1679763793945,28.2,..,..,..,..,..,..
1985,YR1985,Europe & Central Asia,ECS,817313920,..,..,10.4592672484428,16.2211800710638,2.09780903507401,71.2306519515374,..,..,..,..,..,..,..,..,..,..
1985,YR1985,Latin America & Caribbean,LCN,401251731,..,..,7.58274431923385,29.8403735732594,3.68781831431701,65.7810798271604,..,..,82.5733032226562,6.9,..,..,..,..,..,..
1985,YR1985,Middle East & North Africa,MEA,219522781,..,..,8.7338577250987,38.9050065509192,5.78460527677823,62.501823785732,..,..,51.938060760498,1.4,..,..,..,..,..,..
1985,YR1985,North America,NAC,263823014,..,..,8.53344487962965,15.7118237598039,1.82657884439552,74.7359287382499,..,..,..,..,..,..,..,..,..,..
1985,YR1985,South Asia,SAS,1018142776,..,..,12.316928347732,36.1724156594369,4.75201097812547,56.2940311213287,..,..,41.7856597900391,16.4,..,..,..,..,..,..
1985,YR1985,Sub-Saharan Africa,SSF,448755435,..,..,17.5376247368636,46.169120971707,6.59824882631763,48.6127475268002,..,..,49.6741485595703,..,..,..,..,..,..,..
1985,YR1985,World,WLD,4850076923,..,..,9.92255975160578,27.4406472625908,3.53121535486195,63.8122893784698,..,..,70.8033981323242,14.9,..,..,..,..,..,..
1986,YR1986,East Asia & Pacific,EAS,1707611028,..,..,7.11260248299305,22.969615855199,2.82721157252615,67.1519208987384,..,..,75.0007171630859,26.7,..,..,..,..,..,..
1986,YR1986,Europe & Central Asia,ECS,822429830,..,..,10.0949834546691,16.3080967461082,2.10683525339998,71.8034136295976,..,..,..,..,..,..,..,..,..,..
1986,YR1986,Latin America & Caribbean,LCN,409259052,..,..,7.34589155121241,29.3195018009009,3.59647478142804,66.3735182089267,..,..,82.9252777099609,5,..,..,..,..,..,..
1986,YR1986,Middle East & North Africa,MEA,226490767,..,..,8.38382924120258,37.8844474910406,5.61704563994846,63.0592015277266,..,..,52.8937797546387,1.5,..,..,..,..,..,..
1986,YR1986,North America,NAC,266290660,..,..,8.55294694452134,15.492161092649,1.82124737681801,74.7956330784671,..,..,..,..,..,..,..,..,..,..
1986,YR1986,South Asia,SAS,1042169001,..,..,11.9716471921112,35.9506431605405,4.70020947520983,56.8217758166154,..,..,42.4403686523438,15.8,..,..,..,..,..,..
1986,YR1986,Sub-Saharan Africa,SSF,461756164,..,..,17.19252297884,45.9314453622193,6.55020660337237,49.0070698737591,..,..,49.9936408996582,..,..,..,..,..,..,..
1986,YR1986,World,WLD,4936006502,..,..,9.73383639964927,27.556297459541,3.51731970692645,64.2082317122327,..,..,71.3579177856445,14.2,..,..,..,..,..,..
1987,YR1987,East Asia & Pacific,EAS,1735427884,..,..,6.98741861512641,23.3824665395963,2.82512306145155,67.4969633912792,..,..,76.1742477416992,24.7,..,..,..,..,..,..
1987,YR1987,Europe & Central Asia,ECS,827666924,..,..,10.0338984265537,16.1674330441324,2.09790765796904,72.0271349475839,..,..,..,..,..,..,..,..,..,..
1987,YR1987,Latin America & Caribbean,LCN,417266298,..,..,7.1830262087426,28.7747789332078,3.50661794086337,66.7934834562672,..,..,83.2176132202148,6.3,..,..,..,..,..,..
1987,YR1987,Middle East & North Africa,MEA,233512587,..,..,7.9839963603675,36.7369498679744,5.43376592859726,63.7548651360502,..,..,53.7257194519043,1.6,..,..,..,..,..,..
1987,YR1987,North America,NAC,268793450,..,..,8.46222427820421,15.5720654011896,1.85274433714372,74.9637399442015,..,..,..,..,..,..,..,..,..,..
1987,YR1987,South Asia,SAS,1066371857,..,..,11.6965032495714,35.2206853936956,4.60702503745725,57.2272280182878,..,..,43.0980491638184,15.4,..,..,..,..,..,..
1987,YR1987,Sub-Saharan Africa,SSF,475250346,..,..,16.8574813160452,45.6361811753841,6.50432740820474,49.3381215819855,..,..,50.6237487792969,..,..,..,..,..,..,..
1987,YR1987,World,WLD,5024289346,..,..,9.56387713264608,27.462473678062,3.48762085310631,64.5127565032194,..,..,72.0486831665039,13.7,..,..,..,..,..,..
1988,YR1988,East Asia & Pacific,EAS,1763555005,..,..,6.9293606219639,22.6734067069369,2.66496877737411,67.7423353138225,..,..,79.9597702026367,21.7,..,..,..,..,..,..
1988,YR1988,Europe & Central Asia,ECS,832965846,..,..,10.078584752316,15.8610056392206,2.06936866384398,72.1153834925822,..,..,..,..,..,..,..,..,..,..
1988,YR1988,Latin America & Caribbean,LCN,425320442,..,..,7.03182097115144,28.1909288862796,3.41637939904477,67.2010589830666,..,..,83.7077102661133,7,..,..,..,..,..,..
1988,YR1988,Middle East & North Africa,MEA,240428079,..,..,7.7517235338182,35.6034507742126,5.2447891123281,64.1206786802142,..,..,54.8400688171387,1.6,..,..,..,..,..,..
1988,YR1988,North America,NAC,271349094,..,..,8.74198946822171,15.8518651264579,1.90842746056679,74.9725305107757,..,..,..,..,..,..,..,..,..,..
1988,YR1988,South Asia,SAS,1091004504,..,..,11.398890678839,34.6784484005723,4.51263053034522,57.6731495921285,..,..,43.8453712463379,14.7,..,..,..,..,..,..
1988,YR1988,Sub-Saharan Africa,SSF,488764908,..,..,17.2834103908315,45.2027796411746,6.44422828497222,49.0201976754575,..,..,51.1016807556152,..,..,..,..,..,..,..
1988,YR1988,World,WLD,5113387878,..,..,9.52911967621284,26.9838043302986,3.39613123788742,64.6848625273443,..,..,73.7701568603516,12.7,..,..,..,..,..,..
1989,YR1989,East Asia & Pacific,EAS,1791156275,..,..,6.81059732350475,21.9908455459138,2.62344878013486,68.0631800005131,..,..,80.6075134277344,27.2,..,..,..,..,..,..
1989,YR1989,Europe & Central Asia,ECS,837807042,..,..,10.0169369101541,15.2571183340121,2.0087392073937,72.2401959367318,..,..,..,..,..,..,..,..,..,..
1989,YR1989,Latin America & Caribbean,LCN,433393694,..,..,6.91792028684201,27.6868572474084,3.340133332012,67.5389234424346,..,..,84.1495132446289,6.9,..,..,..,..,..,..
1989,YR1989,Middle East & North Africa,MEA,247406122,..,..,7.34267544463997,34.4037746922164,5.05000654282425,65.0399400257224,..,..,55.8455085754395,1.5,..,..,..,..,..,..
1989,YR1989,North America,NAC,274154622,..,..,8.65052268569815,16.2505012229923,1.98916424775948,75.2266268680458,..,..,..,..,..,..,..,..,..,..
1989,YR1989,South Asia,SAS,1116147699,..,..,11.1432560763233,34.1087998107328,4.42343163185114,58.0557790794684,..,..,44.6124305725098,14.5,..,..,..,..,..,..
1989,YR1989,Sub-Saharan Africa,SSF,502517080,..,..,16.2661213983274,44.8592878893828,6.38162691619819,49.8848694933931,..,..,51.690559387207,..,..,..,..,..,..,..
1989,YR1989,World,WLD,5202582534,..,..,9.30099736417544,26.4775841213214,3.34634303687336,65.0228152714079,..,..,74.303840637207,14.4,..,..,..,..,..,..
1990,YR1990,East Asia & Pacific,EAS,1818247576,3227.38220316003,3233.93074632532,6.87795382527739,21.5603792791167,2.60174459565446,68.2702097598828,..,..,80.4611511230469,25.6,..,..,2.3771516668311,..,..,43.6
1990,YR1990,Europe & Central Asia,ECS,842030509,11863.9891775631,11789.4149446001,10.1491512925618,14.8809627262595,1.96258246026073,72.2259182982363,..,..,..,1.2,..,100,9.46160452615263,..,..,24.9
1990,YR1990,Latin America & Caribbean,LCN,441597528,6184.51651687843,5954.37604596593,6.83380236925149,27.1425419253026,3.26235979605574,67.8242017089922,..,..,84.4631271362305,7.2,..,..,2.01632996482036,..,..,43.5
1990,YR1990,Middle East & North Africa,MEA,256203998,7697.31050884854,7823.14033347865,7.2699539795628,33.404663877189,4.88161346367168,65.0632720470454,..,..,58.235710144043,1.3,..,..,3.3569224786258,..,..,50.5
1990,YR1990,North America,NAC,277373464,23525.674047294,23232.7648605676,8.46993852014625,16.5298340493018,2.05530922102044,75.4363062579297,..,..,..,..,..,100,18.9780576847106,..,..,9.2
1990,YR1990,South Asia,SAS,1141312704,1274.04789563804,1261.00446030099,10.8266550444119,33.3846559812157,4.33188829731831,58.5602424226893,..,..,45.3591995239258,14.3,..,..,0.561889907781137,..,..,92.3
1990,YR1990,Sub-Saharan Africa,SSF,516629688,1787.55344005108,1677.95552398659,16.2327917388847,44.4089843731338,6.30401757910407,49.824307633488,..,..,52.3394012451172,23.9,..,..,0.777742887243832,..,..,106.9
1990,YR1990,World,WLD,5293395467,5559.00811611192,5493.04901505125,9.2614486016219,26.0528648364208,3.30544149103758,65.1884065143624,..,..,74.6057662963867,14,..,..,4.02086768742079,..,..,64.6
1991,YR1991,East Asia & Pacific,EAS,1844603995,3474.27055152642,3473.71394442333,6.86312839334163,20.6569866993733,2.2229933342824,68.492286487489,..,..,81.7051086425781,24.7,..,..,2.45213674710707,..,..,43
1991,YR1991,Europe & Central Asia,ECS,846364518,12150.0250545765,12103.7118541968,10.2538226258442,14.3957427367647,1.89941847608536,72.1692512851586,..,..,..,1.3,..,100,9.27097755986387,..,..,24.5
1991,YR1991,Latin America & Caribbean,LCN,449847635,6504.06364432588,6298.70648740303,6.71547994010017,26.6070794091493,3.18542792030792,68.177442032764,..,..,85.0656585693359,7,..,..,2.03684092297607,..,..,41.8
1991,YR1991,Middle East & North Africa,MEA,263445808,8426.25075817217,8589.07651135916,6.72257674667573,32.4702171891951,4.68575580787021,66.2022315339596,..,..,59.5187606811523,1.3,..,..,3.35577178741823,..,..,48.8
1991,YR1991,North America,NAC,281077441,23933.7605363924,23647.924384612,8.44021132845022,16.0202823655279,2.0275357555237,75.5879516717528,..,..,..,..,..,100,18.5742231088549,..,..,8.9
1991,YR1991,South Asia,SAS,1166480561,1314.99063570787,1299.40089511528,10.6940391391092,32.8827055081966,4.23610240626502,58.7366410195772,..,..,45.7895584106445,13.9,..,..,0.587932626508638,..,..,89.9
1991,YR1991,Sub-Saharan Africa,SSF,530716971,1809.4454744824,1711.86626080285,16.3374713363896,44.0949454263203,6.24476780521698,49.6996310276074,..,..,52.8116188049316,25.2,..,..,0.773851034234215,..,..,105.9
1991,YR1991,World,WLD,5382536929,5760.48944526408,5701.29725282871,9.22383548955978,25.4664781371257,3.12441170494208,65.3351902543084,..,..,75.1987609863281,13.8,..,..,3.98334288883055,..,..,64.4
1992,YR1992,East Asia & Pacific,EAS,1869453624,3697.45398705127,3697.03222359612,6.80053215128457,19.6426583120594,2.1032281110248,68.9587849869094,..,..,82.2235717773438,23.4,..,..,2.50920399137326,..,..,42.1
1992,YR1992,Europe & Central Asia,ECS,849816712,12185.6688772901,12161.5836066758,10.4309383484496,13.7962842303136,1.82189680093579,71.8906790558254,..,..,..,1.7,..,100,8.82501679768802,..,..,24.2
1992,YR1992,Latin America & Caribbean,LCN,458008075,6729.8574538478,6528.52840753368,6.61854327779483,26.0413596999856,3.10935062864364,68.5058502230062,..,..,85.6455993652344,6.9,..,88.7143227565353,2.03529903276705,..,..,40.1
1992,YR1992,Middle East & North Africa,MEA,270652251,8768.67219607526,8926.3889798544,6.45307394629428,31.5297917267387,4.50440677514468,66.7719829247434,..,..,60.4993591308594,1.1,..,..,3.53023019934166,..,..,47.2
1992,YR1992,North America,NAC,284943859,24943.9567386712,24572.1248054252,8.34056796465299,15.6306728649309,2.01178617556658,75.8378374089233,..,..,..,..,..,100,18.6211888146008,..,..,8.6
1992,YR1992,South Asia,SAS,1192390433,1392.04729463892,1375.75227511444,10.317621569353,32.3366892963053,4.14574415569137,59.37658079705,..,..,47.0863304138184,12.9,..,..,0.598405270834641,..,..,87.5
1992,YR1992,Sub-Saharan Africa,SSF,544899623,1800.69314277484,1671.89860225395,16.4488508817797,43.7287471159675,6.18108081206262,49.4721606714275,..,..,53.1725196838379,26.1,..,..,0.767962900064256,..,..,105
1992,YR1992,World,WLD,5470164577,5926.35426687761,5867.32619915612,9.14009708626321,24.8158574816988,3.03803692875779,65.596375166879,..,..,75.645751953125,13.3,..,..,3.91031029119985,..,..,63.6
1993,YR1993,East Asia & Pacific,EAS,1893594516,3938.22506890299,3950.07792936279,6.76563215655332,19.3730646101709,2.02798705665648,69.4011413869678,..,..,82.6898422241211,22.1,..,..,2.63259139560637,..,..,41
1993,YR1993,Europe & Central Asia,ECS,852735458,12270.5017729605,12266.341615675,10.9890137663272,13.2138507412239,1.74572235725486,71.5324934583788,..,..,..,2,..,100,8.33844951058315,..,..,23.9
1993,YR1993,Latin America & Caribbean,LCN,466139063,6951.66375591497,6736.43614255839,6.53203850334251,25.6147862464768,3.05095989853011,68.8313905696675,..,..,86.2484512329102,6.8,..,89.3182249133287,2.05455010755449,..,..,38.4
1993,YR1993,Middle East & North Africa,MEA,276897626,8929.7783398103,9107.29169745003,6.29824365652741,30.3797396576163,4.30418112353364,67.1008997973969,..,..,61.3924407958984,1,..,..,3.67289432810089,..,..,45.6
1993,YR1993,North America,NAC,288662674,25897.9984845429,25392.8016635246,8.63094646729421,15.2207848576917,1.98602638359985,75.6464214971277,..,..,..,..,..,100,18.7667398244915,..,..,8.3
1993,YR1993,South Asia,SAS,1219180082,1453.55726037856,1437.96250133626,10.1041739371961,31.6960034233573,4.06274444147993,59.7114177115125,..,..,48.0814590454102,12.4,..,46.7350708936835,0.611950400941672,..,..,85.3
1993,YR1993,Sub-Saharan Africa,SSF,559413902,1786.4341964153,1671.84912764658,16.1279243003242,43.4468967573727,6.11726663893789,49.6969325187812,..,..,53.7244415283203,27,..,..,0.751257068584612,..,..,104.1
1993,YR1993,World,WLD,5556623321,6088.32150199272,6034.52853400982,9.14284431189469,24.4118585294346,2.96937260917607,65.7802512426198,..,..,76.0596237182617,12.9,..,..,3.87498525023737,..,..,62.7
1994,YR1994,East Asia & Pacific,EAS,1917553356,4250.06148286152,4237.5908173013,6.6705098589244,19.0132492811606,1.97330332382744,69.6691445598683,..,..,83.2462005615234,19.3,..,..,2.72709318365637,..,..,39.8
1994,YR1994,Europe & Central Asia,ECS,854892657,12471.1382875032,12482.0151671174,11.0590636194847,12.8698212782046,1.70416973812966,71.7035134247026,..,..,95.7228012084961,2.8,..,100,7.88188414353757,..,..,23.4
1994,YR1994,Latin America & Caribbean,LCN,474258790,7322.63768464083,7055.80727360125,6.42645127712868,25.1252688908644,2.98709368286339,69.2081417651726,..,..,86.8230667114258,6.3,..,90.2230828650782,2.11216830118636,..,..,36.7
1994,YR1994,Middle East & North Africa,MEA,282903612,9095.2904076754,9172.90987527272,6.19447599947929,29.0878287769122,4.10829735474396,67.2954363064383,..,..,62.1976699829102,0.9,..,..,3.86146335240145,..,..,44.1
1994,YR1994,North America,NAC,292185983,27194.6245504686,26713.5713388915,8.63112587882082,14.8311664830958,1.96992004349026,75.8426434629848,..,..,..,..,..,100,18.8358371729283,..,..,8
1994,YR1994,South Asia,SAS,1246157499,1539.00377047543,1523.50597604641,9.88126236738154,31.28527841593,3.98811443418727,60.1037147968453,..,..,48.8493804931641,11.9,..,46.3227012182208,0.63002906184012,..,..,83
1994,YR1994,Sub-Saharan Africa,SSF,574094137,1797.63591236899,1688.42355091861,16.5395990843972,43.0971460142398,6.05389087464508,50.0021598833425,..,..,54.4332008361816,27.6,..,..,0.732971739241085,..,..,103.9
1994,YR1994,World,WLD,5642046034,6329.01470162958,6265.21480466486,9.10599041308047,24.0460562607266,2.91550595694394,66.0252341714949,..,..,76.4627685546875,12.1,..,..,3.84202730877612,..,..,61.9
1995,YR1995,East Asia & Pacific,EAS,1940892820,4566.11542120235,4533.8992927941,6.76240627876061,18.4735505081882,1.92557113193911,69.922664465451,..,..,83.797721862793,17.1,..,..,2.9173920031102,..,..,38.6
1995,YR1995,Europe & Central Asia,ECS,856511549,12941.6023314781,12845.9909682122,11.0153154209301,12.5528237122253,1.6595482357445,71.795317762704,..,..,95.8566818237305,2.8,..,99.997874310911,7.807855165131,..,..,22.8
1995,YR1995,Latin America & Caribbean,LCN,482331291,7449.14206050177,7220.38960236368,6.37504435278905,24.6507551474553,2.92578046777033,69.5185307320193,..,..,87.4062194824219,6.2,..,88.5995058374263,2.12695796501206,..,..,35.1
1995,YR1995,Middle East & North Africa,MEA,289154944,9313.68507866984,9402.27903915773,6.04284648067093,27.8550890225346,3.88935111584443,67.6074566024281,..,..,63.8145713806152,1,..,..,3.88950181671457,..,..,42.6
